Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
381,1064783,8050.0,8050.0,8050.0, 36 months, 12.69%,270.04,B,B5,PBM&M,1 year,RENT,36000.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064783,debt_consolidation,debt consolidation,986xx,WA,14.8,0.0,May-2007,695.0,699.0,0.0,,,4.0,0.0,12000.0,81.3%,7.0,f,0.0,0.0,1335.61,1335.61,748.57,327.43,0.0,259.61,2.82,Apr-2012,270.04,,Oct-2016,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
382,1064623,5600.0,5600.0,5600.0, 36 months, 10.65%,182.42,B,B2,ECR Inc,6 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064623,debt_consolidation,Debt Payment,950xx,CA,16.36,1.0,Apr-1999,685.0,689.0,0.0,4.0,90.0,11.0,1.0,2238.0,12.4%,25.0,f,0.0,0.0,6566.699998359315,6566.7,5600.0,966.7,0.0,0.0,0.0,Jan-2015,192.37,,Apr-2018,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
383,1064792,7500.0,7500.0,7500.0, 36 months,  9.91%,241.69,B,B1,TechMD,3 years,RENT,31200.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064792,credit_card,Credit Refinancing,928xx,CA,12.35,0.0,Oct-2005,705.0,709.0,0.0,,,14.0,0.0,7790.0,57.3%,18.0,f,0.0,0.0,8551.156267889,8551.16,7500.0,1051.16,0.0,0.0,0.0,Dec-2013,3005.84,,Dec-2013,784.0,780.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
384,1062701,7000.0,7000.0,7000.0, 36 months, 11.71%,231.54,B,B3,sysco eastern maryland,10+ years,RENT,90000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062701,credit_card,loan #1,218xx,MD,12.19,0.0,Aug-1998,695.0,699.0,0.0,,,13.0,0.0,28060.0,93.8%,25.0,f,0.0,0.0,8335.0900021377,8335.09,7000.0,1335.09,0.0,0.0,0.0,Jan-2015,243.02,,Apr-2017,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
385,1064781,5400.0,5400.0,5400.0, 36 months,  7.90%,168.97,A,A4,Columbia Daily Tribune,4 years,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064781,debt_consolidation,Pay off credit cards,652xx,MO,10.89,0.0,Jul-1993,720.0,724.0,0.0,,,5.0,0.0,8855.0,77%,15.0,f,0.0,0.0,6082.8199990483,6082.82,5400.0,682.82,0.0,0.0,0.0,Jan-2015,174.22,,Aug-2019,789.0,785.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
386,1064774,16000.0,16000.0,16000.0, 36 months, 12.42%,534.65,B,B4,Dupont,1 year,RENT,90000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064774,credit_card,Loan,191xx,PA,13.67,0.0,Oct-2002,720.0,724.0,2.0,,,11.0,0.0,22488.0,65.2%,19.0,f,0.0,0.0,19247.160000000094,19247.16,16000.0,3247.16,0.0,0.0,0.0,Jan-2015,553.45,,Apr-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
387,1053765,35000.0,27575.0,26043.43249257181, 60 months, 12.42%,619.26,B,B4,United States Air Force,9 years,MORTGAGE,105000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1053765,home_improvement,Home Improvement Loan,782xx,TX,16.53,0.0,Aug-1990,740.0,744.0,0.0,43.0,,9.0,0.0,15523.0,25%,38.0,f,0.0,0.0,34446.3820113638,31720.35,27575.0,6871.38,0.0,0.0,0.0,Jun-2014,14468.07,,Jul-2014,794.0,790.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
388,1064608,6000.0,6000.0,6000.0, 60 months,  7.90%,121.38,A,A4,Fidelity Investments,< 1 year,RENT,30084.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064608,debt_consolidation,Personal Loan,410xx,KY,1.68,0.0,Jul-1994,795.0,799.0,0.0,,,6.0,0.0,2192.0,10%,15.0,f,0.0,0.0,3662.31,3662.31,2298.98,836.88,0.0,526.45,5.0643,Feb-2014,121.38,,Jul-2018,609.0,605.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
389,1064589,4125.0,4125.0,4125.0, 60 months, 12.69%,93.21,B,B5,teltow contracting,10+ years,MORTGAGE,36000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064589,car,person to person,480xx,MI,17.73,0.0,Sep-2002,740.0,744.0,4.0,38.0,,5.0,0.0,5346.0,37.6%,21.0,f,0.0,0.0,5551.3600044225,5551.36,4125.0,1426.36,0.0,0.0,0.0,Mar-2016,890.86,,Mar-2016,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
390,1064558,9800.0,9800.0,9800.0, 36 months, 16.29%,345.95,D,D1,Gladding & Michel Inc.,4 years,RENT,67000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064558,credit_card,Credit Card Consolidation,941xx,CA,21.01,0.0,May-1992,665.0,669.0,2.0,39.0,,14.0,0.0,21366.0,44.9%,18.0,f,0.0,0.0,12161.905553296001,12161.91,9800.0,2361.91,0.0,0.0,0.0,Jan-2014,3866.0,,Dec-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
391,1064585,15700.0,15700.0,14931.309703480403, 60 months, 18.25%,400.82,D,D5,"CDC Builders, Inc.",10+ years,MORTGAGE,63000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064585,debt_consolidation,Consolidation,331xx,FL,17.43,0.0,Dec-1999,680.0,684.0,1.0,,,12.0,0.0,9196.0,63%,16.0,f,0.0,0.0,23722.740018456298,21920.34,15700.0,8022.74,0.0,0.0,0.0,Jan-2016,4483.38,,Feb-2016,599.0,595.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
392,1064548,5000.0,5000.0,5000.0, 36 months,  6.62%,153.52,A,A2,STRAIGHT LINE LOGISTICS,1 year,RENT,276000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064548,debt_consolidation,DEBT CONSOLIDATION STRATEGY,331xx,FL,1.82,0.0,Jun-2004,730.0,734.0,0.0,,,7.0,0.0,15175.0,56%,18.0,f,0.0,0.0,5526.660000001099,5526.66,5000.0,526.66,0.0,0.0,0.0,Jan-2015,166.04,,Dec-2014,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
393,1064462,9900.0,9900.0,9900.0, 36 months, 11.71%,327.46,B,B3,Smartsips LLC,6 years,RENT,26400.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064462,debt_consolidation,credit payoff,432xx,OH,14.09,0.0,Apr-1994,705.0,709.0,0.0,,91.0,4.0,1.0,7911.0,88.9%,11.0,f,0.0,0.0,11788.229996036001,11788.23,9900.0,1888.23,0.0,0.0,0.0,Jan-2015,347.26,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
394,1064582,4000.0,4000.0,4000.0, 36 months, 11.71%,132.31,B,B3,,,RENT,24000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064582,home_improvement,Reline pool and fix steeps,328xx,FL,7.5,1.0,Feb-2005,685.0,689.0,0.0,16.0,,4.0,0.0,1593.0,54.9%,6.0,f,0.0,0.0,4186.0230303657,4186.02,4000.0,186.02,0.0,0.0,0.0,May-2012,3658.15,,May-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
395,1064579,15000.0,15000.0,15000.0, 36 months, 11.71%,496.14,B,B3,Santa Rosa County School Board,3 years,MORTGAGE,68400.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064579,debt_consolidation,Debt Consolidation Loan,325xx,FL,5.7,0.0,Jul-2000,720.0,724.0,0.0,,,5.0,0.0,9368.0,82.2%,9.0,f,0.0,0.0,17861.0300057206,17861.03,15000.0,2861.03,0.0,0.0,0.0,Jan-2015,508.58,,Sep-2019,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
396,1046511,6250.0,6250.0,6250.0, 36 months, 15.96%,219.61,C,C5,Multiband,1 year,RENT,29120.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1046511,debt_consolidation,Debt Consolidation,540xx,WI,20.85,0.0,Dec-1999,675.0,679.0,3.0,,,5.0,0.0,5771.0,88.8%,12.0,f,0.0,0.0,7905.879999998299,7905.88,6250.0,1655.88,0.0,0.0,0.0,Jan-2015,231.21,,May-2020,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
397,1029191,6400.0,6400.0,6400.0, 36 months, 16.29%,225.93,D,D1,Multiband,< 1 year,RENT,29120.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1029191,debt_consolidation,Debt Consolidation,540xx,WI,17.97,0.0,Jun-2001,670.0,674.0,1.0,,,6.0,0.0,5866.0,94.6%,14.0,f,0.0,0.0,8133.129998537,8133.13,6400.0,1733.13,0.0,0.0,0.0,Jan-2015,230.53,,May-2020,749.0,745.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
398,1064527,8850.0,8850.0,8850.0, 60 months, 13.49%,203.6,C,C1,Clark County SChool District,10+ years,MORTGAGE,89122.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064527,major_purchase,Famleisure,891xx,NV,7.67,0.0,Nov-1995,715.0,719.0,0.0,33.0,,17.0,0.0,5633.0,84.7%,38.0,f,0.0,0.0,12021.060018386599,12021.06,8850.0,3171.06,0.0,0.0,0.0,Dec-2015,2655.46,,May-2020,669.0,665.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
399,1064567,12000.0,12000.0,12000.0, 36 months, 15.27%,417.58,C,C4,Lifecell,4 years,MORTGAGE,54000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064567,debt_consolidation,Debt Loan,088xx,NJ,17.07,0.0,Oct-1991,670.0,674.0,1.0,56.0,,10.0,0.0,15723.0,61%,34.0,f,0.0,0.0,15032.5399881757,15032.54,12000.0,3032.54,0.0,0.0,0.0,Jan-2015,450.23,,Apr-2020,599.0,595.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
400,1064500,15000.0,15000.0,14975.0, 36 months,  8.90%,476.3,A,A5,Arkansas Highway & Transportation,5 years,MORTGAGE,30000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064500,debt_consolidation,Debt Consolidation Loan,719xx,AR,6.48,0.0,Sep-2000,735.0,739.0,1.0,,,6.0,0.0,5649.0,25.2%,10.0,f,0.0,0.0,17022.6382895016,16994.27,15000.0,2022.64,0.0,0.0,0.0,Apr-2014,4183.77,,Oct-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
401,1063899,6500.0,6500.0,6500.0, 36 months, 14.27%,223.01,C,C2,Rudy's Barbershop,4 years,MORTGAGE,30000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1063899,credit_card,The light,982xx,WA,10.12,0.0,Mar-2003,670.0,674.0,0.0,48.0,,5.0,0.0,10843.0,81.5%,9.0,f,0.0,0.0,7997.879995653199,7997.88,6500.0,1497.88,0.0,0.0,0.0,Dec-2014,228.19,,May-2020,744.0,740.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
402,1057598,8000.0,8000.0,8000.0, 36 months, 15.96%,281.1,C,C5,st. raphael's hospital,10+ years,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057598,credit_card,new start,065xx,CT,16.34,1.0,May-1999,670.0,674.0,1.0,21.0,,10.0,0.0,7634.0,81.2%,18.0,f,0.0,0.0,10119.529999999499,10119.53,8000.0,2119.53,0.0,0.0,0.0,Jan-2015,297.31,,May-2020,524.0,520.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
403,1052002,30000.0,19825.0,18614.465574570215, 60 months, 21.28%,539.47,F,F2,BETHEL PUBLIC SCHOOLS,6 years,MORTGAGE,92000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1052002,home_improvement,Condo,067xx,CT,17.57,0.0,Mar-1988,675.0,679.0,2.0,27.0,,17.0,0.0,36497.0,74.5%,62.0,f,0.0,0.0,31832.1899663816,28566.83,19825.0,12007.19,0.0,0.0,0.0,Jan-2016,5937.63,,Jun-2019,584.0,580.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
404,1064323,15000.0,15000.0,15000.0, 36 months, 14.65%,517.42,C,C3,U.S Coast Guard,10+ years,MORTGAGE,100500.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064323,credit_card,C/C Consolidation Loan,081xx,NJ,14.56,0.0,May-2002,690.0,694.0,2.0,,,8.0,0.0,11736.0,74.3%,14.0,f,0.0,0.0,16917.7750935191,16917.78,15000.0,1917.78,0.0,0.0,0.0,Dec-2012,11232.83,,Feb-2013,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
405,1064317,10200.0,10200.0,10200.0, 36 months, 14.27%,349.96,C,C2,Hopland Shokawah Casino,3 years,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064317,debt_consolidation,Freedom Consolidation,954xx,CA,16.53,0.0,Jan-2007,690.0,694.0,1.0,,,7.0,0.0,9428.0,80.6%,10.0,f,0.0,0.0,12187.973283983001,12187.97,10200.0,1987.97,0.0,0.0,0.0,Oct-2013,4856.49,,Oct-2016,589.0,585.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
406,1064471,9000.0,9000.0,9000.0, 36 months, 12.42%,300.74,B,B4,Central Florida Testing Laboratories,5 years,MORTGAGE,47000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064471,credit_card,Credit Card Refinance,346xx,FL,19.1,0.0,May-1994,675.0,679.0,0.0,46.0,,7.0,0.0,4012.0,47.2%,17.0,f,0.0,0.0,10826.5300051096,10826.53,9000.0,1826.53,0.0,0.0,0.0,Jan-2015,313.32,,Mar-2016,779.0,775.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
407,1060374,6500.0,6500.0,6500.0, 36 months, 16.29%,229.46,D,D1,DEI Services Corp a Kratos Co,3 years,MORTGAGE,68000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060374,debt_consolidation,Debt Consolidation Loan,347xx,FL,21.85,0.0,May-1996,670.0,674.0,1.0,,,11.0,0.0,10075.0,92.4%,17.0,f,0.0,0.0,8197.1230259762,8197.12,6500.0,1697.12,0.0,0.0,0.0,Jun-2014,1547.92,,Apr-2019,574.0,570.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
408,1064452,23000.0,23000.0,23000.0, 60 months, 21.28%,625.86,F,F2,Department of Defense,8 years,MORTGAGE,95000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064452,debt_consolidation,Debt Free Forever,480xx,MI,8.94,0.0,Jul-2001,700.0,704.0,0.0,,,9.0,0.0,9826.0,99.3%,35.0,f,0.0,0.0,30967.617027928198,30967.62,23000.0,7967.62,0.0,0.0,0.0,Oct-2013,17827.7,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
409,1064453,2000.0,2000.0,2000.0, 36 months,  7.90%,62.59,A,A4,Jpmorgan Chase,4 years,RENT,39600.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064453,credit_card,Refi,925xx,CA,5.09,0.0,Oct-1998,705.0,709.0,0.0,,,8.0,0.0,2058.0,79.2%,13.0,f,0.0,0.0,2252.8600000001,2252.86,2000.0,252.86,0.0,0.0,0.0,Dec-2014,65.78,,Jan-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
410,1064284,8000.0,8000.0,8000.0, 36 months, 13.49%,271.45,C,C1,The Home Depot,3 years,OWN,30000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064284,debt_consolidation,Bills,926xx,CA,14.48,0.0,Dec-2002,690.0,694.0,2.0,,,11.0,0.0,6266.0,44.1%,21.0,f,0.0,0.0,9771.9199999982,9771.92,8000.0,1771.92,0.0,0.0,0.0,Dec-2014,287.22,,Dec-2014,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
411,1063081,8875.0,8875.0,8875.0, 36 months,  7.51%,276.11,A,A3,Duro Bag,1 year,RENT,30000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1063081,debt_consolidation,Debt Consolidation,410xx,KY,28.4,0.0,May-1983,730.0,734.0,0.0,,,11.0,0.0,29470.0,83.7%,27.0,f,0.0,0.0,9740.1792682373,9740.18,8875.0,865.18,0.0,0.0,0.0,Sep-2013,4226.2,,Oct-2013,729.0,725.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
412,1064251,1500.0,1500.0,1500.0, 36 months, 18.64%,54.72,E,E1,Willowood Care Center,< 1 year,RENT,17000.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064251,other,Personal ,442xx,OH,4.59,0.0,Sep-2007,675.0,679.0,3.0,,,10.0,0.0,1497.0,99.8%,15.0,f,0.0,0.0,561.419999999999,561.42,300.67,191.27,0.0,69.48,0.65,Sep-2012,54.72,,Oct-2016,654.0,650.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
413,1064407,8000.0,8000.0,8000.0, 36 months, 12.42%,267.33,B,B4,reading site,3 years,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064407,debt_consolidation,Debt Consolidation Loan,194xx,PA,20.26,0.0,Sep-2002,700.0,704.0,0.0,,,4.0,0.0,12035.0,85.4%,11.0,f,0.0,0.0,9641.2800000008,9641.28,8000.0,1626.28,15.0,0.0,0.0,Jan-2015,13.95,,Nov-2019,544.0,540.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
